Time,Corr Lap Dist,Math Inverse Corner Radius,Vehicle Speed,Yaw Velocity
12.46,651.703,-0.038777784,63.3,0.54
12.48,652.05,-0.041720931,63.1,0.58
12.5,652.394,-0.043434454,62.9,0.63
12.52,652.746,-0.0462176,62.7,0.69
12.54,653.089,-0.046666939,62.5,0.74
12.56,653.441,-0.046727325,62.4,0.78
12.58,653.785,-0.048336347,62.3,0.81
12.6,654.129,-0.046307101,62.3,0.84
12.62,654.48,-0.045431875,62.3,0.86
12.64,654.824,-0.046094401,62.4,0.86
12.66,655.168,-0.046580751,62.4,0.86
12.68,655.519,-0.049260434,62.5,0.85
12.7,655.863,-0.049281278,62.6,0.86
12.72,656.214,-0.04820926,62.7,0.86
12.74,656.566,-0.047533214,62.8,0.86
12.76,656.91,-0.04693695,63,0.86
12.78,657.261,-0.046480247,63.1,0.86
12.8,657.613,-0.044761607,63.3,0.86
12.82,657.964,-0.044239258,63.4,0.85
12.84,658.324,-0.044336459,63.7,0.85
12.86,658.675,-0.044428794,63.9,0.86
12.88,659.035,-0.045150923,64.1,0.86
12.9,659.394,-0.046410796,64.4,0.88
12.92,659.754,-0.046491354,64.7,0.89
12.94,660.113,-0.045439177,64.9,0.9
12.96,660.472,-0.044758078,65.2,0.9
12.98,660.839,-0.043292517,65.5,0.9
13,661.199,-0.042135651,65.8,0.9
13.02,661.562,-0.041104297,66.1,0.89
13.04,661.937,-0.041584838,66.4,0.87
13.06,662.304,-0.041334128,66.8,0.84
13.08,662.679,-0.041535618,67.2,0.82
13.1,663.054,-0.0407165,67.4,0.81
13.12,663.429,-0.039361595,67.8,0.8
13.14,663.812,-0.038396974,68.2,0.79
13.16,664.187,-0.036182674,68.5,0.78
13.18,664.57,-0.033606341,68.9,0.77
13.2,664.961,-0.032672819,69.3,0.76
13.22,665.343,-0.03375247,69.7,0.76
13.24,665.734,-0.034459939,70.1,0.76
13.26,666.125,-0.033276072,70.5,0.76
13.28,666.523,-0.032212465,70.9,0.74
13.3,666.914,-0.029567995,71.3,0.72
13.32,667.312,-0.028026591,71.6,0.7
13.34,667.711,-0.028537007,72.1,0.68
13.36,668.117,-0.029341299,72.4,0.66
13.38,668.523,-0.029919676,72.8,0.64
13.4,668.929,-0.029949412,73.2,0.61
13.42,669.336,-0.028172873,73.7,0.58
13.44,669.75,-0.026517325,74,0.57
13.46,670.164,-0.025118679,74.5,0.56
13.48,670.578,-0.025033382,74.9,0.56
13.5,670.992,-0.024473201,75.3,0.57
13.52,671.41,-0.023669953,75.8,0.57
13.54,671.839,-0.022827363,76.4,0.57
13.56,672.261,-0.022529764,76.9,0.57
13.58,672.691,-0.02255214,77.4,0.57
13.6,673.129,-0.023096055,78,0.58
13.62,673.566,-0.023365945,78.4,0.58
13.64,674.004,-0.022937234,79,0.57
13.66,674.441,-0.022002751,79.6,0.56
13.68,674.886,-0.021558236,80.1,0.55
13.7,675.339,-0.021706406,80.6,0.54
13.72,675.785,-0.021551838,81.2,0.54
13.74,676.238,-0.021214724,81.6,0.54
13.76,676.699,-0.020543963,82.3,0.53
13.78,677.16,-0.020437195,82.7,0.54
13.8,677.621,-0.021026208,83.1,0.55
13.82,678.082,-0.02116299,83.6,0.56
13.84,678.55,-0.020809856,84.2,0.56
13.86,679.019,-0.020409597,84.6,0.56
13.88,679.496,-0.021312107,85.2,0.57
13.9,679.972,-0.02222703,85.7,0.58
13.92,680.449,-0.022276048,86.1,0.58
13.94,680.929,-0.021226991,86.7,0.57
13.96,681.414,-0.020213122,87.2,0.56
13.98,681.898,-0.019919063,87.5,0.56
14,682.39,-0.020882929,88,0.55
14.02,682.882,-0.020881544,88.5,0.53
14.04,683.375,-0.020051746,89,0.51
14.06,683.875,-0.018608975,89.5,0.49
14.08,684.375,-0.017642164,90,0.48
14.1,684.875,-0.017749089,90.3,0.47
14.12,685.375,-0.018024193,90.8,0.45
14.14,685.882,-0.018825304,91.5,0.44
14.16,686.398,-0.019807968,91.9,0.44
14.18,686.906,-0.02004961,92.2,0.45
14.2,687.422,-0.01949919,92.7,0.47
14.22,687.937,-0.01952738,93,0.48
14.24,688.461,-0.019170078,93.5,0.5
14.26,688.984,-0.020026767,93.9,0.51
14.28,689.507,-0.020891207,94.3,0.52
14.3,690.031,-0.020054214,94.7,0.52
14.32,690.558,-0.019741055,95.2,0.51
14.34,691.089,-0.019378609,95.5,0.51
14.36,691.621,-0.019039913,96,0.49
14.38,692.152,-0.018776261,96.4,0.48
14.4,692.691,-0.019159714,96.7,0.45
14.42,693.23,-0.021189444,96.7,0.41
14.44,693.769,-0.022145267,96.5,0.41
14.46,694.3,-0.01652962,96.4,0.46
14.48,694.839,-0.018222072,96.7,0.5
14.5,695.379,-0.016384856,97.1,0.54
14.52,695.918,-0.016891173,97.5,0.56
14.54,696.464,-0.018694685,98,0.54
14.56,697.011,-0.01898179,98.5,0.49
14.58,697.558,-0.017535606,98.9,0.43
14.6,698.113,-0.016865171,99.2,0.4
14.62,698.668,-0.016868613,99.7,0.37
14.64,699.222,-0.017102843,100.1,0.34
14.66,699.773,-0.0169473,100.5,0.33
14.68,700.336,-0.01576377,101,0.32
14.7,700.898,-0.015310969,101.2,0.32
14.72,701.461,-0.014844528,101.7,0.32
14.74,702.031,-0.014123167,102.1,0.33
14.76,702.601,-0.013676111,102.6,0.32
14.78,703.172,-0.013481633,103,0.32
14.8,703.75,-0.012753433,103.5,0.3
14.82,704.328,-0.012305495,103.8,0.29
14.84,704.906,-0.011857681,104.2,0.27
14.86,705.484,-0.011324049,104.7,0.25
14.88,706.07,-0.01085842,105.2,0.24
14.9,706.656,-0.010221158,105.5,0.24
14.92,707.242,-0.009863899,106,0.24
14.94,707.836,-0.009708703,106.4,0.24
14.96,708.429,-0.009477443,106.9,0.24
14.98,709.023,-0.009111878,107.3,0.24
15,709.621,-0.009186624,107.7,0.24
15.02,710.222,-0.009288356,108.1,0.25
15.04,710.824,-0.008726927,108.7,0.25
15.06,711.433,-0.008579757,109,0.25
15.08,712.035,-0.008621781,109.4,0.25
15.1,712.652,-0.008459248,109.8,0.25
15.12,713.261,-0.007927923,110.3,0.24
15.14,713.879,-0.007758876,110.7,0.23
15.16,714.496,-0.00802733,111.2,0.23
15.18,715.113,-0.007658455,111.5,0.23
15.2,715.738,-0.007030149,111.9,0.22
15.22,716.355,-0.006875045,112.3,0.22
15.24,716.988,-0.007164458,112.8,0.23
15.26,717.613,-0.007165293,113.2,0.23
15.28,718.246,-0.007188756,113.6,0.24
15.3,718.875,-0.007130721,113.9,0.25
15.32,719.507,-0.00679462,114.3,0.25
15.34,720.148,-0.006658721,114.8,0.24
15.36,720.789,-0.006999486,115.2,0.23
15.38,721.429,-0.007066956,115.6,0.21
15.4,722.07,-0.006362121,116,0.2
15.42,722.718,-0.005859558,116.3,0.19
15.44,723.367,-0.00582613,116.7,0.18
15.46,724.015,-0.005689022,117.2,0.17
15.48,724.672,-0.005209183,117.6,0.15
15.5,725.328,-0.004966558,118,0.15
15.52,725.984,-0.004870985,118.4,0.15
15.54,726.648,-0.004553461,118.7,0.14
15.56,727.304,-0.004270414,119.1,0.12
15.58,727.968,-0.004044178,119.5,0.11
15.6,728.629,-0.003883856,119.8,0.1
15.62,729.3,-0.003328135,120.2,0.08
15.64,729.972,-0.00264139,120.6,0.07
15.66,730.644,-0.002314941,121,0.06
15.68,731.316,-0.002035815,121.4,0.05
15.7,731.996,-0.00152941,121.8,0.04
15.72,732.675,-0.001263831,122.1,0.03
15.74,733.355,-0.000702503,122.5,0.01
15.76,734.035,-0.000450854,123,0
15.78,734.722,-0.00033169,123.2,-0.01
15.8,735.41,-0.000137258,123.6,-0.02
15.82,736.097,0.000460481,124,-0.03
15.84,736.785,0.000764824,124.3,-0.04
15.86,737.48,0.000937231,124.7,-0.05
15.88,738.172,0.00116658,125,-0.06
15.9,738.867,0.001596239,125.4,-0.07
15.92,739.562,0.00199695,125.8,-0.08
15.94,740.265,0.002038281,126.1,-0.09
15.96,740.968,0.002299411,126.4,-0.1
15.98,741.672,0.002904399,126.7,-0.12
16,742.375,0.003232136,127.1,-0.14
16.02,743.086,0.003215663,127.4,-0.15
16.04,743.797,0.003488621,127.7,-0.16
16.06,744.507,0.004097785,128.1,-0.17
16.08,745.218,0.004214382,128.3,-0.18
16.1,745.937,0.004400148,128.6,-0.2
16.12,746.648,0.004672353,128.9,-0.22
16.14,747.363,0.00501562,129.2,-0.22
16.16,748.082,0.005371596,129.5,-0.24
16.18,748.8,0.005564234,129.8,-0.25
16.2,749.527,0.005973718,130.1,-0.26
16.22,750.254,0.00637095,130.4,-0.26
16.24,750.98,0.0068112,130.6,-0.27
16.26,751.707,0.006957991,130.8,-0.27
16.28,752.433,0.007247146,131,-0.27
16.3,753.16,0.00719475,131.2,-0.27
16.32,753.886,0.007387637,131.2,-0.27
16.34,754.621,0.007347918,131.2,-0.27
16.36,755.347,0.007498667,131,-0.29
16.38,756.074,0.007873192,130.8,-0.33
16.4,756.797,0.00795437,130.6,-0.35
16.42,757.515,0.007836105,130.4,-0.38
16.44,758.242,0.008195237,130.1,-0.4
16.46,758.961,0.008705631,129.9,-0.41
16.48,759.687,0.0092779,129.7,-0.43
16.5,760.406,0.008699554,129.5,-0.44
16.52,761.125,0.009437676,129.3,-0.44
16.54,761.836,0.010910373,129,-0.46
16.56,762.554,0.011545051,128.8,-0.47
16.58,763.265,0.011509762,128.6,-0.5
16.6,763.984,0.011582888,128.4,-0.51
16.62,764.695,0.012194327,128.1,-0.5
16.64,765.406,0.01183077,127.9,-0.48
16.66,766.117,0.011524406,127.7,-0.45
16.68,766.816,0.011479514,127.5,-0.42
16.7,767.527,0.011167392,127.3,-0.4
16.72,768.23,0.011010661,127,-0.4
16.74,768.933,0.011144052,126.8,-0.42
16.76,769.636,0.011083219,126.6,-0.44
16.78,770.339,0.010688148,126.4,-0.46
16.8,771.043,0.011343885,126.1,-0.47
16.82,771.738,0.011460286,125.9,-0.48
16.84,772.441,0.011128229,125.7,-0.47
16.86,773.136,0.011425233,125.5,-0.47
16.88,773.832,0.012430043,125.3,-0.47
16.9,774.527,0.012071819,125,-0.47
16.92,775.222,0.011843973,124.8,-0.47
16.94,775.906,0.012392534,124.6,-0.47
16.96,776.601,0.01263467,124.4,-0.47
16.98,777.289,0.012318258,124.1,-0.47
17,777.976,0.012257164,123.9,-0.47
17.02,778.664,0.012512052,123.7,-0.47
17.04,779.351,0.01295469,123.4,-0.48
17.06,780.031,0.013077079,123.2,-0.49
17.08,780.718,0.012917111,123,-0.49
17.1,781.398,0.013350832,122.7,-0.49
17.12,782.078,0.013515324,122.5,-0.48
17.14,782.757,0.013991899,122.3,-0.47
17.16,783.437,0.014041854,122.1,-0.47
17.18,784.117,0.014589116,121.9,-0.47
17.2,784.789,0.014637301,121.8,-0.48
17.22,785.464,0.014434897,121.6,-0.48
17.24,786.136,0.014334736,121.5,-0.47
17.26,786.816,0.0147882,121.4,-0.45
17.28,787.488,0.015115321,121.2,-0.41
17.3,788.16,0.014322605,121.1,-0.39
17.32,788.832,0.014263707,121,-0.37
17.34,789.504,0.013989343,120.9,-0.36
17.36,790.175,0.013994266,120.9,-0.35
17.38,790.847,0.013806885,120.8,-0.34
17.4,791.519,0.013762246,120.8,-0.34
17.42,792.191,0.013277783,120.7,-0.34
17.44,792.855,0.013363957,120.7,-0.34
17.46,793.527,0.013631187,120.7,-0.34
17.48,794.199,0.013636877,120.7,-0.34
17.5,794.867,0.013520977,120.7,-0.35
17.52,795.539,0.012971463,120.6,-0.35
17.54,796.203,0.011989392,120.6,-0.34
17.56,796.875,0.011940181,120.5,-0.31
17.58,797.547,0.011844835,120.4,-0.3
17.6,798.211,0.012391584,120.2,-0.31
17.62,798.875,0.011655965,120,-0.34
17.64,799.539,0.012172271,119.7,-0.39
17.66,800.203,0.012347255,119.5,-0.43
17.68,800.867,0.013259525,119.2,-0.47
17.7,801.531,0.01322082,118.9,-0.5
17.72,802.187,0.013727266,118.7,-0.54
17.74,802.843,0.014204206,118.4,-0.56
17.76,803.5,0.014513731,118.2,-0.57
17.78,804.156,0.014664693,117.9,-0.58
17.8,804.808,0.014877366,117.7,-0.57
17.82,805.457,0.015334197,117.4,-0.57
17.84,806.113,0.014752777,117.2,-0.56
17.86,806.761,0.014646921,116.9,-0.56
17.88,807.41,0.015251869,116.7,-0.56
17.9,808.058,0.014908831,116.4,-0.56
17.92,808.699,0.014520839,116.2,-0.56
17.94,809.347,0.014846388,116,-0.57
17.96,809.988,0.015792642,115.7,-0.57
17.98,810.629,0.015412249,115.5,-0.57
18,811.269,0.015246114,115.2,-0.58
18.02,811.91,0.015507884,115,-0.57
18.04,812.543,0.015726602,114.7,-0.57
18.06,813.183,0.015502883,114.5,-0.54
18.08,813.816,0.015567463,114.2,-0.54
18.1,814.445,0.015999159,114,-0.52
18.12,815.078,0.016068626,113.8,-0.52
18.14,815.711,0.016291044,113.5,-0.51
18.16,816.336,0.015230263,113.3,-0.51
18.18,816.968,0.015292942,113,-0.51
18.2,817.593,0.01549923,112.8,-0.51
18.22,818.218,0.01579278,112.6,-0.49
18.24,818.843,0.015900433,112.3,-0.48
18.26,819.468,0.016730097,112.1,-0.48
18.28,820.086,0.016971317,111.8,-0.49
18.3,820.703,0.017220059,111.6,-0.5
18.32,821.328,0.017272231,111.3,-0.52
18.34,821.945,0.017370601,111.1,-0.53
18.36,822.554,0.017318699,110.8,-0.53
18.38,823.172,0.017084655,110.6,-0.49
18.4,823.785,0.017570952,110.4,-0.46
18.42,824.394,0.017127902,110.2,-0.44
18.44,825.004,0.016300781,110.1,-0.4
18.46,825.613,0.015316091,110,-0.38
18.48,826.23,0.01578499,109.9,-0.38
18.5,826.839,0.015920889,109.8,-0.37
18.52,827.449,0.015463313,109.7,-0.37
18.54,828.058,0.015543129,109.7,-0.38
18.56,828.668,0.015347958,109.7,-0.39
18.58,829.277,0.015124462,109.7,-0.4
18.6,829.886,0.015427093,109.8,-0.4
18.62,830.496,0.016190868,109.9,-0.41
18.64,831.105,0.01640263,109.9,-0.41
18.66,831.714,0.015931282,110,-0.42
18.68,832.332,0.015045319,110.1,-0.41
18.7,832.937,0.016159819,110.2,-0.41
18.72,833.547,0.01569862,110.3,-0.4
18.74,834.164,0.015388827,110.4,-0.39
18.76,834.773,0.014312105,110.5,-0.39
18.78,835.39,0.014618867,110.6,-0.39
18.8,836.007,0.014083794,110.6,-0.38
18.82,836.625,0.014180089,110.7,-0.39
18.84,837.234,0.014036425,110.7,-0.4
18.86,837.851,0.0144107,110.8,-0.42
18.88,838.468,0.014175408,110.9,-0.44
18.9,839.086,0.014459608,110.9,-0.46
18.92,839.703,0.013746361,111,-0.47
18.94,840.32,0.01369175,111.1,-0.46
18.96,840.937,0.014026957,111.2,-0.45
18.98,841.554,0.014850328,111.2,-0.45
19,842.172,0.014691804,111.3,-0.46
19.02,842.785,0.014308423,111.4,-0.47
19.04,843.402,0.013828595,111.4,-0.48
19.06,844.027,0.013773159,111.5,-0.47
19.08,844.644,0.01475198,111.6,-0.47
19.1,845.269,0.015522871,111.7,-0.48
19.12,845.886,0.015867023,111.8,-0.51
19.14,846.511,0.015567325,111.8,-0.54
19.16,847.129,0.013754504,111.9,-0.54
19.18,847.754,0.013785047,112.1,-0.5
19.2,848.379,0.014411642,112.2,-0.46
19.22,849.004,0.015900752,112.4,-0.44
19.24,849.621,0.013540139,112.5,-0.43
19.26,850.254,0.015083584,112.5,-0.47
19.28,850.879,0.015052312,112.6,-0.52
19.3,851.504,0.015550768,112.8,-0.55
19.32,852.125,0.013049769,112.8,-0.53
19.34,852.75,0.012992937,113,-0.5
19.36,853.382,0.013183577,113.3,-0.44
19.38,854.015,0.011993853,113.4,-0.4
19.4,854.64,0.010563121,113.6,-0.36
19.42,855.273,0.010216918,113.8,-0.33
19.44,855.906,0.010533161,114,-0.31
19.46,856.547,0.01291839,114.2,-0.33
19.48,857.179,0.013743635,114.3,-0.38
19.5,857.812,0.013905243,114.4,-0.41
19.52,858.453,0.014693073,114.6,-0.46
19.54,859.086,0.0147231,114.7,-0.49
19.56,859.726,0.014630945,114.9,-0.5
19.58,860.367,0.014775965,115.1,-0.5
19.6,861.007,0.014603499,115.3,-0.48
19.62,861.644,0.016169675,115.4,-0.47
19.64,862.285,0.012524123,115.6,-0.45
19.66,862.925,0.012536384,115.8,-0.43
19.68,863.574,0.011875098,116,-0.42
19.7,864.222,0.011424437,116.2,-0.4
19.72,864.863,0.010885491,116.5,-0.37
19.74,865.511,0.010894874,116.7,-0.34
19.76,866.168,0.012706081,117,-0.32
19.78,866.816,0.01479502,117.3,-0.35
19.8,867.464,0.014193293,117.4,-0.4
19.82,868.121,0.012850733,117.7,-0.45
19.84,868.777,0.012131289,118,-0.47
19.86,869.433,0.012250507,118.3,-0.47
19.88,870.097,0.011976082,118.7,-0.44
19.9,870.754,0.010938107,119,-0.41
19.92,871.414,0.010132482,119.4,-0.4
19.94,872.078,0.011371216,119.6,-0.42
19.96,872.75,0.011583144,120,-0.46
19.98,873.414,0.011335877,120.2,-0.48
20,874.086,0.011839848,120.6,-0.51
20.02,874.757,0.013231598,121,-0.52
20.04,875.429,0.012768531,121.2,-0.52
20.06,876.101,0.012894983,121.6,-0.5
20.08,876.781,0.014202062,121.9,-0.5
20.1,877.461,0.013228137,122.2,-0.47
20.12,878.14,0.0118863,122.5,-0.44
20.14,878.828,0.011662349,122.9,-0.41
20.16,879.507,0.012955833,123.2,-0.39
20.18,880.195,0.012564725,123.5,-0.39
20.2,880.879,0.012335373,123.7,-0.44
20.22,881.566,0.012059544,123.9,-0.46
20.24,882.254,0.013398621,124.1,-0.47
20.26,882.949,0.013308748,124.1,-0.45
20.28,883.636,0.012878084,123.9,-0.43
20.3,884.324,0.010810612,123.8,-0.43
20.32,885.011,0.011764599,124.1,-0.43
20.34,885.699,0.011838931,124.4,-0.42
20.36,886.394,0.012038919,124.6,-0.41
20.38,887.089,0.011918552,124.8,-0.41
20.4,887.785,0.011951738,124.9,-0.42
20.42,888.472,0.011941184,125,-0.44
20.44,889.175,0.012342442,125.2,-0.45
20.46,889.871,0.012424177,125.3,-0.46
20.48,890.562,0.012405611,125.5,-0.45
20.5,891.257,0.012810564,125.7,-0.43
20.52,891.961,0.013031568,125.9,-0.43
20.54,892.664,0.012272209,126.2,-0.43
20.56,893.359,0.012133263,126.4,-0.44
20.58,894.062,0.010697091,126.6,-0.43
20.6,894.773,0.011709216,127,-0.4
20.62,895.476,0.011639042,127.3,-0.39
20.64,896.187,0.011892064,127.5,-0.38
20.66,896.898,0.011190692,127.7,-0.4
20.68,897.609,0.01174953,128,-0.42
20.7,898.32,0.011359256,128.2,-0.43
20.72,899.031,0.01126083,128.5,-0.44
20.74,899.746,0.011483108,128.8,-0.46
20.76,900.464,0.011023241,129.1,-0.45
20.78,901.183,0.010508593,129.4,-0.41
20.8,901.902,0.011195157,129.7,-0.38
20.82,902.621,0.011754299,130,-0.35
20.84,903.347,0.011281864,130.3,-0.34
20.86,904.074,0.010284476,130.6,-0.33
20.88,904.8,0.010475682,130.8,-0.33
20.9,905.527,0.010902557,131.2,-0.3
20.92,906.261,0.010739757,131.6,-0.26
20.94,906.996,0.0099071,131.8,-0.24
20.96,907.73,0.00954333,132.1,-0.24
20.98,908.464,0.009573172,132.4,-0.24
21,909.195,0.009318125,132.8,-0.25
21.02,909.937,0.008842221,133,-0.27
21.04,910.679,0.008988575,133.4,-0.28
21.06,911.422,0.008825636,133.7,-0.3
21.08,912.164,0.008600834,134,-0.31
21.1,912.906,0.008107884,134.3,-0.31
21.12,913.656,0.008245334,134.7,-0.29
21.14,914.406,0.008297892,135,-0.26
21.16,915.156,0.00813947,135.4,-0.25
21.18,915.914,0.007545284,135.7,-0.23
21.2,916.672,0.007396021,136,-0.22
21.22,917.429,0.007546226,136.3,-0.2
21.24,918.187,0.007287121,136.7,-0.19
21.26,918.941,0.006758373,137,-0.19
21.28,919.707,0.006499123,137.3,-0.19
21.3,920.472,0.006390278,137.6,-0.21
21.32,921.238,0.005990662,137.9,-0.22
21.34,922.004,0.006382416,138.3,-0.25
21.36,922.777,0.006670716,138.6,-0.28
21.38,923.543,0.006352373,138.9,-0.31
21.4,924.316,0.006355439,139.2,-0.33
21.42,925.097,0.006710507,139.6,-0.33
21.44,925.871,0.007199205,139.9,-0.32
21.46,926.652,0.006903962,140.3,-0.31
21.48,927.433,0.006729547,140.6,-0.3
21.5,928.211,0.006734242,140.9,-0.28
21.52,929,0.007171102,141.3,-0.28
21.54,929.781,0.007070075,141.5,-0.29
21.56,930.57,0.007085042,141.9,-0.31
21.58,931.359,0.007342767,142.2,-0.32
21.6,932.156,0.007298654,142.5,-0.32
21.62,932.945,0.007413419,142.8,-0.32
21.64,933.742,0.007504364,143.1,-0.31
21.66,934.539,0.007634747,143.5,-0.29
21.68,935.336,0.007399786,143.8,-0.28
21.7,936.14,0.007299127,144.1,-0.27
21.72,936.937,0.00743542,144.4,-0.27
21.74,937.738,0.007119844,144.7,-0.27
21.76,938.543,0.006667798,145,-0.25
21.78,939.355,0.006744851,145.3,-0.25
21.8,940.16,0.006296736,145.6,-0.23
21.82,940.972,0.003353898,146,-0.2
21.84,941.785,0.005279927,146.3,-0.18
21.86,942.597,0.002695167,146.6,-0.16
21.88,943.418,0.004594421,147,-0.16
21.9,944.238,0.004457227,147.2,-0.16
21.92,945.058,0.005403232,147.5,-0.19
21.94,945.879,0.004908767,147.8,-0.23
21.96,946.699,0.003008738,148,-0.25
21.98,947.515,0.004156069,148.4,-0.26
22,948.343,0.005139202,148.8,-0.22
22.02,949.172,0.002538839,149.1,-0.18
22.04,950.007,0.003688538,149.4,-0.12
22.06,950.836,0.004255878,149.7,-0.11
22.08,951.672,0.002984845,149.9,-0.14
22.1,952.507,0.004150283,150.3,-0.19
22.12,953.343,0.004806811,150.8,-0.2
22.14,954.179,0.004457692,151,-0.2
22.16,955.023,0.004731392,151.4,-0.15
22.18,955.867,0.004718802,151.7,-0.13
22.2,956.707,0.004551391,152,-0.14
22.22,957.55,0.004298922,152.3,-0.16
22.24,958.402,0.00385868,152.6,-0.17
22.26,959.246,0.003622707,152.9,-0.16
22.28,960.097,0.003663966,153.2,-0.16
22.3,960.949,0.003405894,153.6,-0.16
22.32,961.808,0.003388099,153.8,-0.16
22.34,962.66,0.003711514,154.2,-0.16
22.36,963.519,0.003847283,154.5,-0.16
22.38,964.379,0.003935235,154.8,-0.15
22.4,965.246,0.004021319,155.2,-0.13
22.42,966.105,0.003882799,155.5,-0.11
22.44,966.968,0.003626889,155.8,-0.1
22.46,967.836,0.003417193,156.2,-0.09
22.48,968.703,0.003276663,156.4,-0.09
22.5,969.578,0.003247992,156.8,-0.11
22.52,970.453,0.003197631,157.1,-0.14
22.54,971.328,0.003331048,157.3,-0.16
22.56,972.203,0.00364662,157.7,-0.19
22.58,973.078,0.003648815,158,-0.21
22.6,973.961,0.003605253,158.3,-0.2
22.62,974.836,0.003658631,158.6,-0.19
22.64,975.714,0.003847067,158.9,-0.19
22.66,976.605,0.003943518,159.2,-0.19
22.68,977.488,0.003915452,159.5,-0.21
22.7,978.379,0.00405584,159.8,-0.23
22.72,979.261,0.00442057,160.1,-0.24
22.74,980.152,0.004480404,160.3,-0.25
22.76,981.05,0.004759826,160.6,-0.25
22.78,981.941,0.004956475,160.9,-0.25
22.8,982.839,0.004966484,161.2,-0.25
22.82,983.738,0.005105817,161.5,-0.24
22.84,984.636,0.005024645,161.8,-0.23
22.86,985.531,0.004879729,162,-0.22
22.88,986.429,0.004654599,162.3,-0.21
22.9,987.336,0.00455943,162.6,-0.21
22.92,988.242,0.004478095,162.8,-0.22
22.94,989.148,0.004795026,163.1,-0.24
22.96,990.054,0.004823805,163.3,-0.26
22.98,990.961,0.004809015,163.5,-0.27
23,991.875,0.005025695,163.8,-0.27
23.02,992.781,0.005085262,164,-0.25
23.04,993.695,0.004840872,164.1,-0.23
23.06,994.609,0.004522472,164.1,-0.19
23.08,995.511,0.004263313,164.1,-0.16
23.1,996.425,0.00423559,163.9,-0.15
23.12,997.332,0.004161393,163.6,-0.16
23.14,998.238,0.003722057,162.9,-0.18
23.16,999.136,0.00312934,161.8,-0.17
23.18,1000.027,0.003127603,160.6,-0.18
23.2,1000.918,0.003227783,159.4,-0.19
23.22,1001.793,0.004090285,158.2,-0.2
23.24,1002.668,0.004146549,156.9,-0.25
23.26,1003.527,0.003509131,155.7,-0.3
23.28,1004.382,0.003690578,154.4,-0.31
23.3,1005.234,0.004236938,153.1,-0.25
23.32,1006.078,0.005879146,151.8,-0.2
23.34,1006.914,0.005142141,150.6,-0.19
23.36,1007.742,0.005465416,149.5,-0.18
23.38,1008.57,0.005346693,148.3,-0.18
23.4,1009.39,0.005455671,147.3,-0.19
23.42,1010.203,0.005366663,146.1,-0.2
23.44,1011.007,0.005211378,145,-0.21
23.46,1011.804,0.005145537,143.9,-0.2
23.48,1012.601,0.005504962,142.9,-0.2
23.5,1013.39,0.005161913,141.9,-0.22
23.52,1014.168,0.005123085,140.9,-0.25
23.54,1014.941,0.006159413,139.9,-0.27
23.56,1015.714,0.006272863,139,-0.29
23.58,1016.48,0.006659518,138.1,-0.3
23.6,1017.246,0.007571652,137.2,-0.31
23.62,1018.004,0.007910489,136.4,-0.31
23.64,1018.754,0.008000315,135.5,-0.31
23.66,1019.504,0.00867419,134.7,-0.31
23.68,1020.246,0.009454613,133.8,-0.31
23.7,1020.988,0.009421613,133,-0.31
23.72,1021.722,0.00890657,132.1,-0.31
23.74,1022.449,0.008631867,131.3,-0.3
23.76,1023.175,0.008534845,130.4,-0.29
23.78,1023.89,0.008781049,129.5,-0.3
23.8,1024.601,0.009067757,128.7,-0.3
23.82,1025.312,0.009191849,128,-0.31
23.84,1026.023,0.008560142,127.1,-0.3
23.86,1026.718,0.008616807,126.2,-0.29
23.88,1027.422,0.009046064,125.3,-0.3
23.9,1028.109,0.00929965,124.4,-0.3
23.92,1028.797,0.00879848,123.5,-0.31
23.94,1029.476,0.009554877,122.7,-0.33
23.96,1030.156,0.010366501,121.8,-0.33
23.98,1030.828,0.010092303,121,-0.34
24,1031.492,0.010316826,120.3,-0.34
24.02,1032.156,0.010144045,119.6,-0.34
24.04,1032.816,0.010358182,118.8,-0.34
24.06,1033.472,0.010379237,118.1,-0.33
24.08,1034.121,0.011127324,117.4,-0.32
24.1,1034.769,0.01160724,116.7,-0.31
24.12,1035.418,0.011842724,116,-0.31
24.14,1036.058,0.011385918,115.3,-0.3
24.16,1036.691,0.011389799,114.7,-0.3
24.18,1037.324,0.011285683,114,-0.28
24.2,1037.957,0.011235448,113.3,-0.27
24.22,1038.582,0.01093481,112.7,-0.26
24.24,1039.207,0.010483913,112,-0.24
24.26,1039.824,0.010199022,111.3,-0.23
24.28,1040.441,0.009966338,110.7,-0.23
24.3,1041.05,0.009766396,110,-0.23
24.32,1041.66,0.009450942,109.4,-0.23
24.34,1042.261,0.009814209,108.7,-0.24
24.36,1042.859,0.010384717,108.1,-0.26
24.38,1043.453,0.010339237,107.4,-0.27
24.4,1044.047,0.010035985,106.8,-0.29
24.42,1044.64,0.010843188,106.2,-0.3
24.44,1045.226,0.011725371,105.5,-0.31
24.46,1045.804,0.012187545,104.9,-0.31
24.48,1046.382,0.012032564,104.3,-0.32
24.5,1046.961,0.012566001,103.7,-0.33
24.52,1047.531,0.012541274,103,-0.35
24.54,1048.101,0.012667664,102.3,-0.36
24.56,1048.672,0.012942702,101.7,-0.39
24.58,1049.226,0.013727354,101,-0.41
24.6,1049.789,0.014175763,100.3,-0.42
24.62,1050.343,0.014895285,99.7,-0.45
24.64,1050.89,0.015752786,99.1,-0.48
