Time,Distance,Alias Vehicle Speed,Math G Force Lat Corr
s,m,km/h,G
55.62,2828,232,-0.94
55.64,2829,233,-0.96
55.66,2830,233.6,-0.98
55.68,2832,233.2,-1
55.7,2833,233.3,-1.03
55.72,2834,233.7,-1.07
55.74,2836,233.8,-1.14
55.76,2837,234.1,-1.19
55.78,2838,233.5,-1.23
55.8,2840,233.6,-1.26
55.82,2841,233.3,-1.24
55.84,2842,233.5,-1.26
55.86,2843,234.5,-1.28
55.88,2845,234.7,-1.3
55.9,2846,234,-1.32
55.92,2847,232,-1.32
55.94,2849,231.9,-1.3
55.96,2850,231.5,-1.27
55.98,2851,231,-1.26
56,2853,230.3,-1.26
56.02,2854,229.7,-1.22
56.04,2855,228.9,-1.16
56.06,2856,227.9,-1.13
56.08,2858,226.8,-1.11
56.1,2859,225.5,-1.11
56.12,2860,224.3,-1.13
56.14,2861,223.1,-1.15
56.16,2863,221.9,-1.17
56.18,2864,220.5,-1.19
56.2,2865,219.2,-1.21
56.22,2866,217.8,-1.21
56.24,2867,216.4,-1.19
56.26,2869,215,-1.17
56.28,2870,213.7,-1.15
56.3,2871,212.3,-1.11
56.32,2872,211,-1.05
56.34,2873,209.7,-1.02
56.36,2875,208.4,-1
56.38,2876,207.1,-0.98
56.4,2877,205.9,-0.96
56.42,2878,204.7,-0.94
56.44,2879,203.4,-0.92
56.46,2880,202,-0.9
56.48,2881,200.7,-0.9
56.5,2882,199.3,-0.93
56.52,2884,198.1,-0.95
56.54,2885,196.9,-0.96
56.56,2886,195.7,-0.99
56.58,2887,194.4,-1.02
56.6,2888,193.2,-1.07
56.62,2889,192.1,-1.09
56.64,2890,191,-1.13
56.66,2891,189.9,-1.2
56.68,2892,188.8,-1.26
56.7,2893,187.7,-1.29
56.72,2894,186.6,-1.31
56.74,2895,185.6,-1.33
56.76,2896,184.5,-1.35
56.78,2897,183.4,-1.37
56.8,2898,182.3,-1.4
56.82,2899,181.2,-1.46
56.84,2900,180.2,-1.53
56.86,2901,179.1,-1.59
56.88,2902,178.1,-1.62
56.9,2903,177.1,-1.64
56.92,2904,176.1,-1.66
56.94,2905,175.1,-1.68
56.96,2906,174.2,-1.7
56.98,2907,173.3,-1.72
57,2908,172.7,-1.75
57.02,2909,172,-1.78
57.04,2910,171.3,-1.8
57.06,2911,170.6,-1.78
57.08,2912,169.9,-1.8
57.1,2913,169.3,-1.82
57.12,2914,168.6,-1.84
57.14,2915,168,-1.86
57.16,2916,167.5,-1.86
57.18,2917,167,-1.88
57.2,2918,166.5,-1.88
57.22,2919,165.9,-1.86
57.24,2919,165.4,-1.84
57.26,2920,164.8,-1.84
57.28,2921,164.2,-1.88
57.3,2922,163.5,-1.93
57.32,2923,162.8,-1.97
57.34,2924,162.1,-2.02
57.36,2925,161.5,-2.05
57.38,2926,160.7,-2.07
57.4,2927,160,-2.09
57.42,2928,159.3,-2.11
57.44,2928,158.6,-2.13
57.46,2929,157.9,-2.15
57.48,2930,157.3,-2.14
57.5,2931,156.7,-2.12
57.52,2932,156,-2.14
57.54,2933,155.4,-2.14
57.56,2934,154.8,-2.14
57.58,2935,154.2,-2.14
57.6,2935,153.6,-2.16
57.62,2936,153,-2.15
57.64,2937,152.4,-2.17
57.66,2938,151.8,-2.2
57.68,2939,151.2,-2.23
57.7,2940,150.6,-2.25
57.72,2940,150.1,-2.27
57.74,2941,149.5,-2.29
57.76,2942,148.9,-2.27
57.78,2943,148.4,-2.23
57.8,2944,147.8,-2.21
57.82,2945,147.2,-2.21
57.84,2945,146.7,-2.21
57.86,2946,146.1,-2.21
57.88,2947,145.6,-2.23
57.9,2948,145.1,-2.21
57.92,2949,144.6,-2.18
57.94,2949,144.1,-2.14
57.96,2950,143.5,-2.12
57.98,2951,143,-2.12
58,2952,142.5,-2.17
58.02,2953,142,-2.2
58.04,2953,141.5,-2.22
58.06,2954,141,-2.2
58.08,2955,140.5,-2.18
58.1,2956,140,-2.16
58.12,2957,139.5,-2.14
58.14,2957,139,-2.16
58.16,2958,138.4,-2.2
58.18,2959,137.9,-2.24
58.2,2960,137.5,-2.26
58.22,2960,137.1,-2.24
58.24,2961,136.7,-2.2
58.26,2962,136.3,-2.18
58.28,2963,136,-2.16
58.3,2963,135.7,-2.18
58.32,2964,135.4,-2.21
58.34,2965,135.2,-2.25
58.36,2966,134.9,-2.25
58.38,2966,134.7,-2.23
58.4,2967,134.5,-2.2
58.42,2968,134.3,-2.17
58.44,2969,134,-2.15
58.46,2969,133.7,-2.17
58.48,2970,133.5,-2.21
58.5,2971,133.2,-2.23
58.52,2972,132.9,-2.21
58.54,2972,132.6,-2.19
58.56,2973,132.3,-2.16
58.58,2974,132,-2.14
58.6,2975,131.6,-2.16
58.62,2975,131.3,-2.18
58.64,2976,131,-2.2
58.66,2977,130.7,-2.22
58.68,2978,130.4,-2.24
58.7,2978,130,-2.26
58.72,2979,129.7,-2.26
58.74,2980,129.4,-2.24
58.76,2980,129,-2.24
58.78,2981,128.7,-2.26
58.8,2982,128.4,-2.28
58.82,2983,128,-2.3
58.84,2983,127.7,-2.32
58.86,2984,127.4,-2.32
58.88,2985,127,-2.29
58.9,2985,126.7,-2.27
58.92,2986,126.3,-2.25
58.94,2987,126,-2.27
58.96,2988,125.7,-2.31
58.98,2988,125.3,-2.33
59,2989,125,-2.31
59.02,2990,124.7,-2.31
59.04,2990,124.3,-2.31
59.06,2991,124,-2.31
59.08,2992,123.7,-2.34
59.1,2992,123.3,-2.34
59.12,2993,123.1,-2.29
59.14,2994,122.8,-2.23
59.16,2994,122.5,-2.25
59.18,2995,122.3,-2.27
59.2,2996,122.1,-2.29
59.22,2996,122,-2.27
59.24,2997,122.6,-2.27
59.26,2998,122.3,-2.27
59.28,2999,122.5,-2.22
59.3,2999,121.9,-2.15
59.32,3000,121.6,-2.11
59.34,3001,122,-2.1
59.36,3001,122,-2.13
59.38,3002,122.5,-2.1
59.4,3003,123.7,-2.05
59.42,3003,123.8,-2.04
59.44,3004,124.3,-2.06
59.46,3005,124.7,-2.1
59.48,3005,124.3,-2.08
59.5,3006,123.8,-2.03
59.52,3007,124.1,-1.96
59.54,3007,123.9,-1.95
59.56,3008,124.5,-2
59.58,3009,125.1,-2.02
59.6,3010,125.8,-2.04
59.62,3010,125.8,-2.04
59.64,3011,126,-2.04
59.66,3012,125.6,-2.04
59.68,3012,125.7,-2.01
59.7,3013,125.9,-1.94
59.72,3014,125.9,-1.89
59.74,3014,126.1,-1.89
59.76,3015,126.8,-1.96
59.78,3016,128,-2
59.8,3017,128.3,-2
59.82,3017,128.6,-2.02
59.84,3018,128.5,-2.04
59.86,3019,128.3,-2.02
59.88,3019,128.6,-1.99
59.9,3020,128.6,-1.96
59.92,3021,128.8,-1.93
59.94,3022,129.5,-1.91
59.96,3022,130.3,-1.88
59.98,3023,130.4,-1.8
60,3024,130.9,-1.75
60.02,3025,131.1,-1.73
60.04,3025,131,-1.71
60.06,3026,131.8,-1.69
60.08,3027,131.9,-1.7
60.1,3027,132.1,-1.69
60.12,3028,133.1,-1.67
60.14,3029,133.1,-1.65
60.16,3030,133.3,-1.63
60.18,3030,133.4,-1.61
60.2,3031,133.3,-1.58
60.22,3032,133.3,-1.54
60.24,3033,133.6,-1.52
60.26,3033,134.2,-1.52
60.28,3034,135,-1.56
60.3,3035,135.8,-1.61
60.32,3036,136.7,-1.61
60.34,3036,136.9,-1.61
60.36,3037,136.9,-1.63
60.38,3038,137,-1.65
60.4,3039,137,-1.65
60.42,3039,137,-1.61
60.44,3040,137,-1.55
60.46,3041,137.6,-1.5
60.48,3042,137.9,-1.53
60.5,3043,139.6,-1.6
60.52,3043,140,-1.67
60.54,3044,140.3,-1.7
60.56,3045,140.7,-1.72
60.58,3046,140.3,-1.76
60.6,3046,140.3,-1.76
60.62,3047,140.5,-1.72
60.64,3048,140.5,-1.65
60.66,3049,140.8,-1.59
60.68,3050,141.2,-1.59
60.7,3050,141.4,-1.63
60.72,3051,142.7,-1.59
60.74,3052,142.6,-1.52
60.76,3053,143,-1.41
60.78,3054,142.7,-1.36
60.8,3054,142.7,-1.34
60.82,3055,142.7,-1.34
60.84,3056,143.6,-1.33
60.86,3057,143.6,-1.33
60.88,3058,144.2,-1.29
60.9,3058,144.2,-1.27
60.92,3059,144.2,-1.21
60.94,3060,144.6,-1.21
60.96,3061,145.9,-1.25
60.98,3062,146.6,-1.3
61,3062,148,-1.28
61.02,3063,148.9,-1.24
61.04,3064,149.9,-1.2
61.06,3065,150.1,-1.25
61.08,3066,149.8,-1.28
61.1,3067,150.3,-1.26
61.12,3067,150.5,-1.24
61.14,3068,151.3,-1.24
61.16,3069,151.6,-1.22
61.18,3070,152.2,-1.14
61.2,3071,152.9,-1.05
61.22,3072,153.3,-1
61.24,3073,154.3,-0.97
61.26,3073,155,-0.95
61.28,3074,155,-0.98
61.3,3075,155.6,-0.97
61.32,3076,155.7,-1
61.34,3077,155.9,-1.04
61.36,3078,156.6,-1.08
61.38,3079,156.9,-1.08
61.4,3080,157.6,-1.06
61.42,3080,157.7,-1.04
61.44,3081,158.6,-0.99
61.46,3082,159.4,-0.96
61.48,3083,160.1,-0.91
61.5,3084,159.8,-0.86
61.52,3085,159.9,-0.84
61.54,3086,163,-0.8
61.56,3087,163,-0.84
61.58,3088,163.9,-0.94
61.6,3088,163.6,-0.99
61.62,3089,163,-0.99
61.64,3090,162.7,-0.97
61.66,3091,161.9,-0.92
61.68,3092,163.3,-0.9
61.7,3093,164,-0.91
61.72,3094,165.4,-0.91
61.74,3095,166.1,-0.84
61.76,3096,167.2,-0.72
61.78,3097,167.2,-0.66
61.8,3098,167.6,-0.66
61.82,3099,168.2,-0.7
61.84,3100,168.6,-0.73
61.86,3100,169.3,-0.75
61.88,3101,169.8,-0.73
61.9,3102,170.3,-0.71
61.92,3103,170.2,-0.67
61.94,3104,170.2,-0.65
61.96,3105,170.8,-0.63
61.98,3106,171.2,-0.6
62,3107,172.2,-0.54
62.02,3108,172.6,-0.48
62.04,3109,173.2,-0.44
62.06,3110,173.2,-0.42
62.08,3111,173.9,-0.4
62.1,3112,174.1,-0.36
62.12,3113,174.9,-0.32
62.14,3114,175,-0.26
62.16,3115,175.3,-0.22
62.18,3116,175.9,-0.18
62.2,3117,176.3,-0.13
62.22,3118,176.8,-0.08
62.24,3119,177.4,-0.03
62.26,3120,177.8,0.02
62.28,3121,178.1,0.08
62.3,3122,179,0.15
62.32,3123,179,0.21
62.34,3124,179.7,0.27
62.36,3125,179.6,0.33
62.38,3126,180.6,0.39
62.4,3127,180.8,0.48
62.42,3128,181.1,0.6
62.44,3129,181.4,0.7
62.46,3130,181.2,0.79
62.48,3131,181.2,0.87
62.5,3132,181.9,0.97
62.52,3133,182,1.07
62.54,3134,182.3,1.14
62.56,3135,182.9,1.21
62.58,3136,183.2,1.29
62.6,3137,183.5,1.35
62.62,3138,183.5,1.38
62.64,3139,184,1.4
62.66,3140,183.7,1.42
62.68,3141,184.6,1.45
62.7,3142,185.2,1.51
62.72,3143,186.5,1.57
62.74,3144,186.6,1.65
62.76,3145,187,1.72
62.78,3146,186.5,1.76
62.8,3147,187.1,1.8
62.82,3148,187.3,1.86
62.84,3149,188.3,1.92
62.86,3150,188.5,1.98
62.88,3152,188.9,2.01
62.9,3153,188.5,2
62.92,3154,188.6,1.98
62.94,3155,188.4,1.95
62.96,3156,189.5,1.97
62.98,3157,189.8,2
63,3158,191.1,2.05
63.02,3159,190.9,2.08
63.04,3160,191.4,2.1
63.06,3161,190.8,2.12
63.08,3162,191.5,2.14
63.1,3163,191.3,2.16
63.12,3164,192.2,2.19
63.14,3165,192.2,2.22
63.16,3166,193,2.24
63.18,3167,192.7,2.26
63.2,3169,193.3,2.24
63.22,3170,193,2.24
63.24,3171,193.7,2.26
63.26,3172,193.7,2.28
63.28,3173,194.6,2.3
63.3,3174,194.3,2.34
63.32,3175,195.1,2.36
63.34,3176,194.9,2.38
63.36,3177,195.5,2.39
63.38,3178,195.2,2.41
63.4,3179,195.8,2.43
63.42,3180,195.6,2.42
63.44,3182,196.3,2.4
63.46,3183,196,2.4
63.48,3184,196.7,2.38
63.5,3185,196.4,2.36
63.52,3186,197.3,2.34
63.54,3187,196.9,2.36
63.56,3188,197.6,2.38
63.58,3189,197.9,2.41
63.6,3190,198.2,2.43
63.62,3191,198.5,2.46
63.64,3193,198.7,2.48
63.66,3194,198.7,2.51
63.68,3195,198.7,2.53
63.7,3196,198.8,2.57
63.72,3197,199.3,2.59
63.74,3198,199.5,2.61
63.76,3199,199.8,2.63
63.78,3200,199.9,2.63
63.8,3201,200,2.61
63.82,3203,200.3,2.63
63.84,3204,199.9,2.63
63.86,3205,200.6,2.61
63.88,3206,200.2,2.61
63.9,3207,201.1,2.62
63.92,3208,201.1,2.62
63.94,3209,201.7,2.6
63.96,3210,201.1,2.58
63.98,3212,201.5,2.56
64,3213,201,2.54
64.02,3214,201.7,2.52
64.04,3215,201.7,2.5
64.06,3216,201.8,2.46
64.08,3217,201.6,2.43
64.1,3218,201.8,2.37
64.12,3219,201.8,2.33
64.14,3221,201.5,2.28
64.16,3222,201.4,2.25
64.18,3223,202.1,2.22
64.2,3224,202.1,2.2
64.22,3225,201.7,2.2
64.24,3226,202.4,2.18
64.26,3227,202.2,2.2
64.28,3228,202.9,2.2
64.3,3230,202.6,2.17
64.32,3231,202.9,2.12
64.34,3232,202.4,2.08
64.36,3233,202.9,2.06
64.38,3234,203.2,2.04
64.4,3235,203.7,2.02
64.42,3236,203.9,2
64.44,3237,204.1,2.02
64.46,3239,204.2,2
64.48,3240,204.3,1.99
64.5,3241,204.5,1.99
64.52,3242,204.8,2.01
64.54,3243,205.2,2.01
64.56,3244,204.7,1.99
64.58,3245,205.3,1.97
64.6,3247,204.8,1.95
64.62,3248,205.4,1.91
64.64,3249,205,1.87
64.66,3250,205.5,1.82
64.68,3251,205.6,1.79
64.7,3252,206.1,1.77
64.72,3253,206.3,1.79
64.74,3255,206.8,1.81
64.76,3256,206.8,1.83
64.78,3257,207.1,1.85
64.8,3258,207.1,1.85
64.82,3259,206.8,1.83
64.84,3260,207.3,1.85
64.86,3262,207.3,1.87
64.88,3263,208.3,1.88
64.9,3264,208,1.87
64.92,3265,208.1,1.85
64.94,3266,207.9,1.84
64.96,3267,208.3,1.84
64.98,3268,208.4,1.86
65,3270,209.1,1.88
65.02,3271,209.4,1.9
65.04,3272,209,1.93
65.06,3273,209.5,1.96
65.08,3274,209.2,1.96
65.1,3275,209.6,1.94
65.12,3277,209.2,1.93
65.14,3278,209.7,1.91
65.16,3279,209.6,1.89
65.18,3280,210.1,1.87
65.2,3281,210.1,1.85
65.22,3283,210.4,1.83
65.24,3284,211,1.81
65.26,3285,210.5,1.79
65.28,3286,210.8,1.77
65.3,3287,210.4,1.75
65.32,3288,211.2,1.73
65.34,3290,211.1,1.71
65.36,3291,211.6,1.68
65.38,3292,211.4,1.63
65.4,3293,211.5,1.58
65.42,3294,211.5,1.55
65.44,3295,211.9,1.53
65.46,3297,212.7,1.51
65.48,3298,212.5,1.51
65.5,3299,212.8,1.48
65.52,3300,212.5,1.45
65.54,3301,212.8,1.43
65.56,3303,212.9,1.4
65.58,3304,213.4,1.4
65.6,3305,213.5,1.4
65.62,3306,213.5,1.38
65.64,3307,213.8,1.36
65.66,3309,213.5,1.34
65.68,3310,214.2,1.34
65.7,3311,214.6,1.36
65.72,3312,215,1.38
65.74,3313,214.7,1.4
65.76,3314,214.9,1.38
65.78,3316,214.9,1.35
65.8,3317,214.7,1.31
65.82,3318,215.4,1.27
65.84,3319,215,1.25
65.86,3320,214.9,1.23
65.88,3322,214,1.2
65.9,3323,214,1.14
65.92,3324,213.8,1.07
65.94,3325,213.4,1
65.96,3326,212.8,0.94
65.98,3328,211.9,0.89
66,3329,210.7,0.83
66.02,3330,209.3,0.77
66.04,3331,207.6,0.7
66.06,3332,205.8,0.63
66.08,3333,203.9,0.56
66.1,3335,202,0.52
66.12,3336,200.1,0.48
66.14,3337,198.2,0.44
66.16,3338,196.3,0.4
66.18,3339,194.5,0.37
66.2,3340,192.6,0.34
66.22,3341,190.9,0.3
66.24,3342,189.1,0.28
66.26,3343,187.4,0.26
66.28,3344,185.5,0.23
66.3,3345,183.8,0.21
66.32,3346,182.1,0.19
66.34,3347,180.4,0.17
66.36,3348,178.6,0.15
66.38,3349,176.8,0.13
66.4,3350,175,0.11
66.42,3351,173.2,0.11
66.44,3352,171.4,0.13
66.46,3353,169.7,0.15
66.48,3354,168,0.17
66.5,3355,166.3,0.19
66.52,3356,164.7,0.21
66.54,3357,163,0.23
66.56,3358,161.4,0.24
66.58,3359,159.8,0.24
66.6,3359,158.1,0.26
66.62,3360,156.5,0.28
66.64,3361,155,0.3
66.66,3362,153.7,0.32
66.68,3363,152.5,0.34
66.7,3364,151.2,0.36
66.72,3365,149.8,0.34
66.74,3365,148.5,0.36
66.76,3366,147.3,0.38
66.78,3367,146.1,0.4
66.8,3368,145,0.42
66.82,3369,143.9,0.44
66.84,3369,142.8,0.44
66.86,3370,141.6,0.42
66.88,3371,140.3,0.42
66.9,3372,139,0.44
66.92,3373,137.7,0.5
66.94,3373,136.6,0.57
66.96,3374,135.6,0.61
66.98,3375,134.5,0.64
67,3376,133.4,0.7
67.02,3376,132.3,0.76
67.04,3377,131.1,0.83
67.06,3378,130,0.93
67.08,3378,129.2,1.03
67.1,3379,128.8,1.13
67.12,3380,128.1,1.21
67.14,3381,127.4,1.24
67.16,3381,126.8,1.24
67.18,3382,126.2,1.26
67.2,3383,125.6,1.28
67.22,3383,125,1.26
67.24,3384,124.3,1.24
67.26,3385,123.5,1.27
67.28,3385,122.9,1.33
67.3,3386,122,1.36
67.32,3387,121,1.36
67.34,3387,120,1.38
67.36,3388,119.1,1.4
67.38,3389,118.3,1.42
67.4,3389,117.4,1.44
67.42,3390,116.7,1.46
67.44,3391,116.1,1.5
67.46,3391,115.7,1.53
67.48,3392,115.1,1.55
67.5,3393,114.5,1.58
67.52,3393,114,1.59
67.54,3394,113.4,1.59
67.56,3395,112.8,1.62
67.58,3395,112.2,1.69
67.6,3396,112.1,1.75
67.62,3396,111.5,1.78
67.64,3397,110.9,1.76
67.66,3398,110.3,1.78
67.68,3398,109.7,1.79
67.7,3399,109.1,1.81
67.72,3399,108.6,1.83
67.74,3400,108,1.86
67.76,3401,107.7,1.93
67.78,3401,107.4,1.98
67.8,3402,107.2,1.98
67.82,3402,106.9,1.94
67.84,3403,106.5,1.91
67.86,3404,106.2,1.85
67.88,3404,105.8,1.82
67.9,3405,105.4,1.87
67.92,3405,105.1,1.98
67.94,3406,104.7,2.02
67.96,3407,104.5,1.97
67.98,3407,104.2,1.93
68,3408,103.9,1.97
68.02,3408,103.5,2.05
68.04,3409,103.1,2.13
68.06,3409,102.8,2.17
68.08,3410,102.4,2.15
68.1,3411,102.1,2.1
68.12,3411,102.1,2.1
68.14,3412,101.7,2.15
68.16,3412,101.3,2.21
68.18,3413,101,2.24
68.2,3413,100.6,2.2
68.22,3414,100.4,2.14
68.24,3415,100.1,2.08
68.26,3415,99.8,2.03
68.28,3416,99.5,2.05
68.3,3416,99.2,2.09
68.32,3417,99,2.09
68.34,3417,98.7,2.06
68.36,3418,98.5,2.02
68.38,3418,98.3,1.99
68.4,3419,98,1.99
68.42,3420,97.8,1.99
68.44,3420,97.5,2.01
68.46,3421,97.3,2.03
68.48,3421,97,2.05
68.5,3422,96.8,2.07
68.52,3422,96.5,2.09
68.54,3423,96.2,2.11
68.56,3423,96,2.13
68.58,3424,96,2.11
68.6,3424,95.7,2.08
68.62,3425,95.3,2.06
68.64,3425,95,2.08
68.66,3426,94.6,2.1
68.68,3426,94.3,2.09
68.7,3427,93.9,2.04
68.72,3428,93.6,1.98
68.74,3428,93.3,1.88
68.76,3429,93.1,1.84
68.78,3429,92.9,1.8
68.8,3430,92.8,1.86
68.82,3430,93.5,1.89
68.84,3431,93.8,1.9
68.86,3431,93.6,1.9
68.88,3432,93.5,1.88
68.9,3432,93.3,1.88
68.92,3433,93,1.87
68.94,3433,92.6,1.83
68.96,3434,92.3,1.85
68.98,3434,92,1.84
69,3435,91.8,1.84
69.02,3435,91.5,1.89
69.04,3436,91.2,1.93
69.06,3436,90.8,2.02
69.08,3437,90.6,2
69.1,3437,90.4,1.98
69.12,3438,90.4,1.9
69.14,3438,89.9,1.8
69.16,3439,90.1,1.76
69.18,3439,90.1,1.74
69.2,3440,89.9,1.87
69.22,3440,89.8,1.85
69.24,3441,89.8,1.87
69.26,3441,90.1,1.87
69.28,3442,89.8,1.78
69.3,3442,89.6,1.69
69.32,3443,89.6,1.6
69.34,3443,89.7,1.62
69.36,3444,89.7,1.65
69.38,3444,90.2,1.68
69.4,3445,90.6,1.7
69.42,3445,91.2,1.72
69.44,3446,91.3,1.74
69.46,3446,91.3,1.72
69.48,3447,91.4,1.7
69.5,3447,91.9,1.7
69.52,3448,91.9,1.69
69.54,3448,92.2,1.67
69.56,3449,92.6,1.69
69.58,3449,93.2,1.71
69.6,3450,93.4,1.71
69.62,3450,93.7,1.69
69.64,3451,94,1.67
69.66,3452,94.4,1.65
69.68,3452,94.6,1.63
69.7,3453,94.9,1.61
69.72,3453,95.2,1.63
69.74,3454,95.9,1.65
69.76,3454,96.2,1.67
69.78,3455,96.5,1.69
69.8,3455,96.7,1.67
69.82,3456,97.2,1.64
69.84,3456,97.4,1.62
69.86,3457,97.8,1.6
69.88,3457,98.2,1.58
69.9,3458,98.9,1.56
69.92,3459,99.2,1.56
69.94,3459,99.7,1.58
69.96,3460,100.2,1.58
69.98,3460,100.9,1.58
70,3461,101.2,1.6
70.02,3461,101.6,1.62
70.04,3462,102.1,1.64
70.06,3462,102.8,1.62
70.08,3463,103,1.6
70.1,3464,103.2,1.58
70.12,3464,103.7,1.6
70.14,3465,104.1,1.62
70.16,3465,104.5,1.64
70.18,3466,104.9,1.66
70.2,3467,105.5,1.64
70.22,3467,105.8,1.62
70.24,3468,106,1.6
70.26,3468,106.6,1.58
70.28,3469,106.7,1.58
70.3,3470,107,1.6
70.32,3470,107.5,1.63
70.34,3471,108.2,1.68
70.36,3471,108.6,1.73
70.38,3472,108.9,1.75
70.4,3473,109.1,1.72
70.42,3473,109.4,1.69
70.44,3474,109.5,1.69
70.46,3474,109.8,1.68
70.48,3475,110.5,1.7
70.5,3476,110.8,1.72
70.52,3476,111.2,1.74
70.54,3477,112.2,1.76
70.56,3477,112.4,1.74
70.58,3478,112.5,1.72
70.6,3479,112.6,1.7
70.62,3479,113,1.68
70.64,3480,113.2,1.7
70.66,3481,114.2,1.72
70.68,3481,115,1.74
70.7,3482,115.4,1.75
70.72,3483,115.5,1.74
70.74,3483,115.8,1.72
70.76,3484,116.5,1.7
70.78,3484,116.5,1.68
70.8,3485,116.8,1.66
70.82,3486,117.4,1.68
70.84,3486,118.3,1.7
70.86,3487,119,1.7
70.88,3488,119.6,1.68
70.9,3488,119.9,1.66
70.92,3489,120.4,1.64
70.94,3490,120.7,1.59
70.96,3490,120.7,1.56
70.98,3491,121.2,1.56
71,3492,122.8,1.63
71.02,3493,123.8,1.7
71.04,3493,124,1.72
71.06,3494,125.2,1.71
71.08,3495,124.3,1.66
71.1,3495,124.1,1.63
71.12,3496,124.8,1.59
71.14,3497,124.9,1.52
71.16,3497,125.6,1.49
71.18,3498,126.3,1.45
71.2,3499,128.2,1.4
71.22,3500,128,1.37
71.24,3500,128.4,1.34
71.26,3501,128.7,1.3
71.28,3502,128.9,1.25
71.3,3502,130.1,1.22
71.32,3503,130.6,1.26
71.34,3504,131.2,1.29
71.36,3505,132.4,1.3
71.38,3505,132.6,1.28
71.4,3506,132.7,1.26
71.42,3507,133.5,1.24
71.44,3508,133.7,1.22
71.46,3508,134.3,1.24
71.48,3509,135.1,1.27
71.5,3510,135.2,1.32
71.52,3511,135.9,1.32
71.54,3511,136.3,1.29
71.56,3512,136.4,1.25
71.58,3513,136.7,1.21
71.6,3514,137.5,1.18
71.62,3514,137.8,1.2
71.64,3515,138.1,1.22
71.66,3516,138.6,1.22
71.68,3517,139.1,1.22
71.7,3517,139.5,1.22
71.72,3518,139.5,1.2
71.74,3519,139.7,1.18
71.76,3520,140.2,1.16
71.78,3521,140.4,1.16
71.8,3521,140.9,1.16
71.82,3522,142,1.13
71.84,3523,142.2,1.09
71.86,3524,142.9,1.07
71.88,3525,142.9,1.05
71.9,3525,143.4,1.01
71.92,3526,143.9,0.97
71.94,3527,144.1,0.94
71.96,3528,144.5,0.92
71.98,3529,145.3,0.87
72,3529,145.5,0.81
72.02,3530,146.2,0.75
72.04,3531,146.3,0.71
72.06,3532,146.9,0.66
72.08,3533,147.5,0.6
72.1,3533,148,0.55
72.12,3534,148.2,0.53
72.14,3535,148.9,0.49
72.16,3536,149,0.44
72.18,3537,149.5,0.39
72.2,3538,149.9,0.35
72.22,3538,150.7,0.3
72.24,3539,151.5,0.22
72.26,3540,151.7,0.15
72.28,3541,152.3,0.11
72.3,3542,152.9,0.04
72.32,3543,153.2,-0.08
72.34,3544,154.1,-0.19
72.36,3544,154.5,-0.28
72.38,3545,154.9,-0.37
72.4,3546,155.5,-0.46
72.42,3547,155.9,-0.55
72.44,3548,156.5,-0.61
72.46,3549,156.6,-0.67
72.48,3550,156.8,-0.73
72.5,3551,157.6,-0.8
72.52,3551,157.9,-0.86
72.54,3552,158.6,-0.92
72.56,3553,159,-0.98
72.58,3554,159.2,-1.04
72.6,3555,159.8,-1.1
72.62,3556,160.1,-1.18
72.64,3557,160.7,-1.27
72.66,3558,161.5,-1.38
72.68,3559,162.2,-1.47
72.7,3559,162.2,-1.54
72.72,3560,161.3,-1.6
72.74,3561,161.4,-1.63
72.76,3562,161.2,-1.65
72.78,3563,161.6,-1.67
72.8,3564,161.5,-1.69
72.82,3565,161.3,-1.69
72.84,3566,160.9,-1.67
72.86,3567,160.5,-1.64
72.88,3568,160,-1.6
72.9,3568,159.4,-1.57
72.92,3569,158.7,-1.6
72.94,3570,158.2,-1.64
72.96,3571,157.6,-1.67
72.98,3572,156.9,-1.69
73,3573,156.2,-1.73
73.02,3574,155.4,-1.77
73.04,3575,154.8,-1.79
73.06,3575,154.2,-1.79
73.08,3576,153.6,-1.83
73.1,3577,153,-1.83
73.12,3578,152.6,-1.81
73.14,3579,152.1,-1.79
73.16,3580,151.7,-1.8
73.18,3580,151.2,-1.82
73.2,3581,150.8,-1.84
73.22,3582,150.4,-1.86
73.24,3583,149.9,-1.86
73.26,3584,149.5,-1.84
73.28,3585,149.1,-1.86
73.3,3586,148.7,-1.86
73.32,3586,148.3,-1.82
73.34,3587,148,-1.8
73.36,3588,147.6,-1.82
73.38,3589,147.2,-1.84
73.4,3590,146.7,-1.82
73.42,3590,146.2,-1.8
73.44,3591,145.7,-1.77
73.46,3592,145.1,-1.75
73.48,3593,144.6,-1.75
73.5,3594,144,-1.77
73.52,3594,143.5,-1.77
73.54,3595,143.1,-1.74
73.56,3596,142.6,-1.72
73.58,3597,142.2,-1.7
73.6,3598,141.7,-1.68
73.62,3598,141.2,-1.7
73.64,3599,140.8,-1.72
73.66,3600,140.3,-1.75
73.68,3601,139.9,-1.78
73.7,3602,139.4,-1.78
73.72,3602,139,-1.76
73.74,3603,138.6,-1.78
73.76,3604,138.2,-1.8
73.78,3605,137.7,-1.8
73.8,3605,137.3,-1.78
73.82,3606,136.9,-1.78
73.84,3607,136.5,-1.82
73.86,3608,136,-1.9
73.88,3608,135.6,-1.95
73.9,3609,135.2,-1.97
73.92,3610,134.8,-1.97
73.94,3611,134.5,-1.97
73.96,3611,134.1,-1.95
73.98,3612,133.7,-1.97
74,3613,133.3,-2.03
74.02,3614,132.9,-2.08
