Time,Distance,Corr Speed,Math G Force Lat Filtered
s,m,km/h,G
,,,
,,,
162.45,10377,184.41,-0.019
162.5,10380,185.26,-0.01
162.55,10382,186.07,0
162.6,10385,186.9,0.011
162.65,10388,187.75,0.025
162.7,10390,188.4,0.04
162.75,10393,189.11,0.057
162.8,10396,190.07,0.077
162.85,10398,190.93,0.097
162.9,10401,191.75,0.118
162.95,10404,192.55,0.138
163,10407,193.39,0.157
163.05,10409,194.28,0.175
163.1,10412,195.08,0.19
163.15,10415,195.81,0.203
163.2,10418,196.46,0.213
163.25,10420,197.21,0.221
163.3,10423,197.88,0.225
163.35,10426,198.48,0.228
163.4,10429,199.4,0.228
163.45,10432,200.3,0.225
163.5,10434,201,0.222
163.55,10437,201.72,0.217
163.6,10440,202.16,0.21
163.65,10443,202.49,0.204
163.7,10446,203.06,0.197
163.75,10449,203.69,0.192
163.8,10452,204.43,0.187
163.85,10454,205.24,0.183
163.9,10457,205.76,0.18
163.95,10460,206.35,0.179
164,10463,207.25,0.178
164.05,10466,207.94,0.177
164.1,10469,208.48,0.176
164.15,10472,209.14,0.175
164.2,10475,209.76,0.174
164.25,10478,210.34,0.173
164.3,10481,210.85,0.17
164.35,10484,211.46,0.167
164.4,10487,212.26,0.163
164.45,10490,212.98,0.158
164.5,10493,213.64,0.152
164.55,10496,214.24,0.144
164.6,10499,214.81,0.135
164.65,10502,215.35,0.125
164.7,10505,215.87,0.116
164.75,10508,216.58,0.106
164.8,10511,217.18,0.096
164.85,10514,217.72,0.087
164.9,10517,218.44,0.078
164.95,10520,219.01,0.069
165,10523,219.46,0.059
165.05,10527,219.9,0.049
165.1,10530,220.44,0.039
165.15,10533,221.13,0.027
165.2,10536,221.82,0.016
165.25,10539,222.4,0.005
165.3,10542,222.96,-0.005
165.35,10545,223.45,-0.015
165.4,10549,223.93,-0.023
165.45,10552,224.47,-0.029
165.5,10555,225.04,-0.033
165.55,10558,225.56,-0.036
165.6,10561,226.12,-0.036
165.65,10564,226.82,-0.035
165.7,10568,227.41,-0.032
165.75,10571,227.72,-0.028
165.8,10574,228.26,-0.023
165.85,10577,229.02,-0.017
165.9,10581,229.48,-0.011
165.95,10584,230.01,-0.004
166,10587,230.51,0.002
166.05,10590,230.86,0.009
166.1,10594,231.64,0.015
166.15,10597,232.27,0.022
166.2,10600,232.69,0.029
166.25,10603,233.18,0.037
166.3,10607,233.53,0.045
166.35,10610,234.19,0.055
166.4,10613,234.53,0.066
166.45,10617,235.01,0.078
166.5,10620,235.86,0.09
166.55,10623,236.3,0.102
166.6,10627,236.82,0.114
166.65,10630,237.29,0.125
166.7,10633,237.74,0.135
166.75,10637,238.31,0.146
166.8,10640,238.84,0.157
166.85,10643,239.26,0.169
166.9,10647,239.65,0.183
166.95,10650,240.29,0.199
167,10654,240.7,0.217
167.05,10657,240.92,0.237
167.1,10660,241.44,0.26
167.15,10664,241.7,0.284
167.2,10667,242.21,0.309
167.25,10671,243.17,0.333
167.3,10674,243.52,0.355
167.35,10678,243.4,0.373
167.4,10681,243.53,0.387
167.45,10684,244,0.397
167.5,10688,244.73,0.403
167.55,10691,245.17,0.406
167.6,10695,245.1,0.405
167.65,10698,245.41,0.403
167.7,10702,246.07,0.399
167.75,10705,246.51,0.394
167.8,10709,246.88,0.389
167.85,10712,247.13,0.384
167.9,10716,247.52,0.381
167.95,10719,248.2,0.379
168,10723,248.22,0.379
168.05,10726,248.18,0.38
168.1,10730,249.14,0.384
168.15,10733,250,0.389
168.2,10737,250.09,0.395
168.25,10740,250.09,0.401
168.3,10744,250.63,0.406
168.35,10747,251.27,0.412
168.4,10751,251.7,0.417
168.45,10754,252.04,0.422
168.5,10758,252.07,0.428
168.55,10762,252.47,0.437
168.6,10765,253.01,0.448
168.65,10769,253.04,0.465
168.7,10772,253.57,0.486
168.75,10776,254.38,0.513
168.8,10779,254.7,0.543
168.85,10783,254.99,0.574
168.9,10787,255.28,0.604
168.95,10790,255.61,0.631
169,10794,255.86,0.652
169.05,10797,256.21,0.667
169.1,10801,256.9,0.673
169.15,10805,257.08,0.672
169.2,10808,257.2,0.664
169.25,10812,257.62,0.648
169.3,10816,257.7,0.627
169.35,10819,258.08,0.601
169.4,10823,258.62,0.572
169.45,10827,258.91,0.542
169.5,10830,259.24,0.512
169.55,10834,259.57,0.484
169.6,10838,259.82,0.458
169.65,10841,260.12,0.434
169.7,10845,260.63,0.414
169.75,10849,261.13,0.395
169.8,10852,261.41,0.379
169.85,10856,261.7,0.362
169.9,10860,261.98,0.344
169.95,10863,262.32,0.326
170,10867,262.7,0.307
170.05,10871,262.88,0.288
170.1,10874,263.03,0.27
170.15,10878,263.31,0.254
170.2,10882,263.59,0.243
170.25,10886,263.95,0.237
170.3,10889,264.38,0.236
170.35,10893,264.75,0.24
170.4,10897,265.15,0.247
170.45,10901,265.51,0.255
170.5,10904,265.88,0.263
170.55,10908,266.26,0.269
170.6,10912,266.47,0.273
170.65,10916,266.75,0.274
170.7,10919,267.08,0.271
170.75,10923,267.47,0.265
170.8,10927,267.88,0.256
170.85,10931,268.04,0.243
170.9,10934,268.18,0.227
170.95,10938,268.62,0.21
171,10942,269.14,0.191
171.05,10946,269.44,0.172
171.1,10950,269.7,0.154
171.15,10953,269.96,0.138
171.2,10957,270.24,0.123
171.25,10961,270.59,0.11
171.3,10965,270.94,0.098
171.35,10969,271.19,0.086
171.4,10973,271.39,0.074
171.45,10976,271.78,0.061
171.5,10980,272.21,0.048
171.55,10984,272.45,0.034
171.6,10988,272.53,0.021
171.65,10992,272.85,0.007
171.7,10996,273.29,-0.005
171.75,11000,273.53,-0.015
171.8,11003,273.96,-0.025
171.85,11007,274.25,-0.033
171.9,11011,274.27,-0.041
171.95,11015,274.62,-0.048
172,11019,275,-0.054
172.05,11023,275.18,-0.06
172.1,11027,275.57,-0.064
172.15,11031,275.75,-0.065
172.2,11034,275.94,-0.065
172.25,11038,276.49,-0.06
172.3,11042,276.74,-0.052
172.35,11046,276.98,-0.041
172.4,11050,277.3,-0.028
172.45,11054,277.55,-0.014
172.5,11058,277.93,0.001
172.55,11062,278.2,0.015
172.6,11066,278.32,0.028
172.65,11070,278.38,0.038
172.7,11074,278.8,0.047
172.75,11078,279.28,0.054
172.8,11081,279.41,0.059
172.85,11085,279.58,0.064
172.9,11089,279.68,0.068
172.95,11093,280.14,0.072
173,11097,280.6,0.077
173.05,11101,280.6,0.083
173.1,11105,280.86,0.091
173.15,11109,280.99,0.101
173.2,11113,281,0.115
173.25,11117,281.49,0.133
173.3,11121,281.96,0.155
173.35,11125,282.25,0.181
173.4,11129,282.58,0.208
173.45,11133,282.7,0.238
173.5,11137,282.66,0.267
173.55,11141,282.8,0.297
173.6,11145,283.28,0.327
173.65,11149,283.54,0.356
173.7,11153,283.44,0.385
173.75,11157,283.59,0.412
173.8,11161,284.08,0.438
173.85,11165,284.54,0.463
173.9,11169,284.52,0.486
173.95,11173,284.24,0.508
174,11177,284.32,0.532
174.05,11181,284.72,0.557
174.1,11185,285.31,0.587
174.15,11189,285.74,0.623
174.2,11193,285.94,0.663
174.25,11197,286.12,0.708
174.3,11201,286.2,0.754
174.35,11205,286.36,0.8
174.4,11209,286.3,0.843
174.45,11213,286.23,0.878
174.5,11217,286.58,0.906
174.55,11221,286.97,0.922
174.6,11226,286.82,0.926
174.65,11230,286.71,0.918
174.7,11234,286.93,0.898
174.75,11238,287.01,0.868
174.8,11242,287.27,0.831
174.85,11246,287.6,0.788
174.9,11250,287.58,0.741
174.95,11254,287.51,0.692
175,11258,287.93,0.643
175.05,11262,288.05,0.597
175.1,11266,287.84,0.553
175.15,11270,288.17,0.514
175.2,11274,288.47,0.481
175.25,11278,288.49,0.454
175.3,11282,288.79,0.433
175.35,11286,288.82,0.417
175.4,11291,288.82,0.406
175.45,11295,289.33,0.397
175.5,11299,289.44,0.389
175.55,11303,289.33,0.38
175.6,11307,289.75,0.367
175.65,11311,289.85,0.351
175.7,11315,289.64,0.331
175.75,11319,289.86,0.306
175.8,11323,290.12,0.278
175.85,11327,290.07,0.248
175.9,11331,290,0.216
175.95,11335,290.05,0.183
176,11340,289.99,0.15
176.05,11344,290.41,0.118
176.1,11348,290.72,0.086
176.15,11352,290.57,0.054
176.2,11356,290.8,0.021
176.25,11360,290.67,-0.016
176.3,11364,290.6,-0.058
176.35,11368,291.09,-0.107
176.4,11372,290.39,-0.164
176.45,11376,289.84,-0.229
176.5,11381,290.29,-0.302
176.55,11385,290.57,-0.383
176.6,11389,290.62,-0.469
176.65,11393,290.59,-0.561
176.7,11397,289.98,-0.657
176.75,11401,289.28,-0.755
176.8,11405,290.08,-0.855
176.85,11409,290.26,-0.956
176.9,11413,288.7,-1.053
176.95,11417,288.01,-1.144
177,11421,286.48,-1.226
177.05,11425,283.78,-1.3
177.1,11429,281.75,-1.367
177.15,11433,277.72,-1.429
177.2,11437,273.89,-1.49
177.25,11441,272.9,-1.556
177.3,11445,270.74,-1.627
177.35,11449,267.5,-1.703
177.4,11453,265.93,-1.784
177.45,11456,264.27,-1.867
177.5,11460,262.27,-1.949
177.55,11464,261.26,-2.031
177.6,11467,260.21,-2.111
177.65,11471,259.26,-2.189
177.7,11475,258.7,-2.263
177.75,11478,257.74,-2.332
177.8,11482,256.9,-2.393
177.85,11486,256.36,-2.443
177.9,11489,254.76,-2.481
177.95,11493,253.09,-2.505
178,11496,253.38,-2.519
178.05,11500,253.38,-2.522
178.1,11503,251.56,-2.518
178.15,11507,250.09,-2.509
178.2,11510,250.12,-2.499
178.25,11514,250.09,-2.493
178.3,11518,249.67,-2.493
178.35,11521,248.91,-2.503
178.4,11525,247.92,-2.52
178.45,11528,247.13,-2.544
178.5,11532,246.59,-2.576
178.55,11535,245.75,-2.614
178.6,11538,244.75,-2.656
178.65,11542,245.05,-2.701
178.7,11545,244.94,-2.746
178.75,11549,243.47,-2.788
178.8,11552,242.96,-2.825
178.85,11556,242.79,-2.854
178.9,11559,241.6,-2.873
178.95,11562,240.87,-2.884
179,11566,240.24,-2.887
179.05,11569,239.23,-2.884
179.1,11573,239.21,-2.878
179.15,11576,239.57,-2.87
179.2,11579,239,-2.861
179.25,11583,238.3,-2.851
179.3,11586,238.32,-2.84
179.35,11589,238.28,-2.828
179.4,11593,238.4,-2.815
179.45,11596,238.51,-2.801
179.5,11600,237.95,-2.786
179.55,11603,237.83,-2.769
179.6,11606,238.43,-2.752
179.65,11610,238.9,-2.736
179.7,11613,238.99,-2.721
179.75,11616,238.71,-2.705
179.8,11620,238.45,-2.686
179.85,11623,238.6,-2.665
179.9,11627,238.73,-2.643
179.95,11630,238.97,-2.622
180,11633,239.58,-2.604
180.05,11637,239.73,-2.587
180.1,11640,239.4,-2.571
180.15,11643,239.62,-2.554
180.2,11647,239.88,-2.535
180.25,11650,239.79,-2.51
180.3,11654,239.86,-2.481
180.35,11657,240.07,-2.443
180.4,11660,240.25,-2.397
180.45,11664,240.4,-2.342
180.5,11667,240.49,-2.277
180.55,11671,240.91,-2.2
180.6,11674,241.32,-2.108
180.65,11677,241.39,-1.999
180.7,11681,241.75,-1.871
180.75,11684,241.96,-1.718
180.8,11688,241.99,-1.541
180.85,11691,242.38,-1.336
180.9,11694,242.78,-1.109
180.95,11698,243.04,-0.859
181,11701,243.47,-0.592
181.05,11705,244.26,-0.312
181.1,11708,245.12,-0.029
181.15,11712,245.58,0.251
181.2,11715,245.57,0.519
181.25,11719,245.58,0.769
181.3,11722,246.11,0.998
181.35,11726,246.95,1.204
181.4,11729,247.37,1.388
181.45,11732,247.34,1.55
181.5,11736,247.52,1.692
181.55,11739,247.96,1.816
181.6,11743,248.27,1.925
181.65,11746,248.61,2.02
181.7,11750,248.82,2.105
181.75,11754,248.86,2.178
181.8,11757,249.13,2.24
181.85,11761,249.2,2.291
181.9,11764,249.43,2.331
181.95,11768,249.88,2.36
182,11771,249.56,2.379
182.05,11775,249.52,2.389
182.1,11778,250.21,2.394
182.15,11782,250.46,2.398
182.2,11785,250.34,2.402
182.25,11789,250.79,2.409
182.3,11792,251.5,2.421
182.35,11796,251.41,2.437
182.4,11799,251.36,2.457
182.45,11803,251.94,2.48
182.5,11807,252.22,2.502
182.55,11810,252.05,2.523
182.6,11814,252.12,2.54
182.65,11817,252.38,2.554
182.7,11821,252.72,2.563
182.75,11824,253.18,2.569
182.8,11828,252.94,2.571
182.85,11831,252.65,2.569
182.9,11835,252.91,2.564
182.95,11839,253.28,2.558
183,11842,253.82,2.551
183.05,11846,254.05,2.544
183.1,11849,253.84,2.534
183.15,11853,254.06,2.52
183.2,11857,254.24,2.502
183.25,11860,253.79,2.479
183.3,11864,253.88,2.451
183.35,11867,254.83,2.419
183.4,11871,255.49,2.383
183.45,11874,255.22,2.34
183.5,11878,254.86,2.287
183.55,11882,254.88,2.222
183.6,11885,254.99,2.145
183.65,11889,255.49,2.057
183.7,11892,255.97,1.962
183.75,11896,256,1.862
183.8,11900,256.12,1.761
183.85,11903,256.52,1.661
183.9,11907,257.1,1.567
183.95,11911,257.51,1.483
184,11914,257.48,1.409
184.05,11918,257.41,1.35
184.1,11922,257.78,1.31
184.15,11925,258.31,1.293
184.2,11929,259.07,1.299
184.25,11932,259.51,1.334
184.3,11936,259.07,1.393
184.35,11940,259.51,1.476
184.4,11943,260.95,1.577
184.45,11947,261.19,1.692
184.5,11951,260.75,1.812
184.55,11955,261.19,1.931
184.6,11958,261.58,2.044
184.65,11962,261.58,2.146
184.7,11966,261.29,2.239
184.75,11969,260.8,2.323
184.8,11973,261.58,2.4
184.85,11977,262.84,2.474
184.9,11980,262.66,2.545
184.95,11984,262,2.61
185,11988,261.96,2.669
185.05,11991,262.25,2.72
185.1,11995,262.57,2.766
185.15,11999,262.7,2.807
185.2,12003,262.6,2.844
185.25,12006,262.61,2.876
185.3,12010,262.98,2.903
185.35,12014,262.75,2.925
185.4,12017,262.08,2.941
185.45,12021,262.86,2.952
185.5,12025,264.14,2.959
185.55,12029,263.58,2.96
185.6,12032,262.25,2.953
185.65,12036,261.97,2.937
185.7,12040,262.91,2.913
185.75,12043,263.8,2.883
185.8,12047,263.42,2.847
185.85,12051,262.4,2.801
185.9,12055,261.94,2.745
185.95,12058,262.75,2.681
186,12062,263.72,2.61
186.05,12066,263.26,2.53
186.1,12069,262.94,2.44
186.15,12073,263.83,2.335
186.2,12077,264.02,2.211
186.25,12081,263.53,2.06
186.3,12084,263.28,1.879
186.35,12088,262.95,1.662
186.4,12092,263.05,1.412
186.45,12095,262.85,1.128
186.5,12099,261.73,0.818
186.55,12103,260.74,0.486
186.6,12106,259.02,0.143
186.65,12110,256.93,-0.205
186.7,12114,255.08,-0.549
186.75,12117,252.52,-0.879
186.8,12121,250.32,-1.188
186.85,12124,248.74,-1.47
186.9,12128,247.08,-1.722
186.95,12131,246.14,-1.94
187,12135,245.3,-2.128
187.05,12138,243.85,-2.285
187.1,12142,242.84,-2.415
187.15,12145,241.94,-2.521
187.2,12148,240.3,-2.606
187.25,12152,239,-2.675
187.3,12155,238.56,-2.731
187.35,12159,237.6,-2.776
187.4,12162,236.05,-2.811
187.45,12165,235.04,-2.837
187.5,12168,234.25,-2.855
187.55,12172,233.42,-2.867
187.6,12175,232.39,-2.872
187.65,12178,230.71,-2.873
187.7,12182,228.98,-2.871
187.75,12185,228.11,-2.867
187.8,12188,227.63,-2.864
187.85,12191,226.58,-2.863
187.9,12194,225.16,-2.864
187.95,12198,223.93,-2.866
188,12201,223.06,-2.868
188.05,12204,222.46,-2.869
188.1,12207,221.65,-2.867
188.15,12210,220.33,-2.862
188.2,12213,219.32,-2.853
188.25,12216,218.49,-2.839
188.3,12219,217.03,-2.824
188.35,12222,215.75,-2.807
188.4,12225,215.6,-2.791
188.45,12229,215.69,-2.778
188.5,12232,214.8,-2.767
188.55,12235,213.69,-2.759
188.6,12238,213.12,-2.751
188.65,12241,213.03,-2.745
188.7,12244,213.17,-2.738
188.75,12247,213.15,-2.731
188.8,12250,213.31,-2.721
188.85,12253,213.76,-2.709
188.9,12256,214.1,-2.693
188.95,12259,214.3,-2.671
189,12262,214.49,-2.644
189.05,12265,215.02,-2.613
189.1,12268,215.56,-2.578
189.15,12271,216.04,-2.543
189.2,12274,216.32,-2.509
189.25,12277,216.63,-2.475
189.3,12280,217.49,-2.444
189.35,12283,218.25,-2.417
189.4,12286,218.51,-2.393
189.45,12289,218.56,-2.372
189.5,12292,218.9,-2.353
189.55,12295,219.38,-2.338
189.6,12299,219.8,-2.328
189.65,12302,220.15,-2.326
189.7,12305,220.34,-2.331
189.75,12308,220.88,-2.344
189.8,12311,221.68,-2.364
189.85,12314,222.1,-2.389
189.9,12317,222.34,-2.417
189.95,12320,222.68,-2.446
190,12324,222.73,-2.474
190.05,12327,222.98,-2.499
190.1,12330,223.5,-2.522
190.15,12333,223.78,-2.542
190.2,12336,224.27,-2.558
190.25,12339,224.68,-2.568
190.3,12342,224.71,-2.569
190.35,12346,225.08,-2.558
190.4,12349,225.72,-2.53
190.45,12352,225.77,-2.476
190.5,12355,225.76,-2.393
190.55,12358,226.24,-2.271
190.6,12362,226.49,-2.107
190.65,12365,226.51,-1.897
190.7,12368,226.66,-1.64
190.75,12371,226.85,-1.336
190.8,12374,227.54,-0.991
190.85,12378,228.35,-0.612
190.9,12381,228.54,-0.211
190.95,12384,228.81,0.198
191,12387,229.31,0.603
191.05,12391,229.12,0.988
191.1,12394,228.47,1.344
191.15,12397,228.08,1.66
191.2,12400,227.5,1.933
191.25,12403,226.67,2.158
191.3,12407,226.14,2.339
191.35,12410,225.66,2.475
191.4,12413,224.95,2.574
191.45,12416,224.12,2.64
191.5,12419,223.6,2.681
191.55,12422,223.42,2.701
191.6,12426,223.28,2.707
191.65,12429,223.1,2.701
191.7,12432,222.79,2.686
191.75,12435,222.55,2.661
191.8,12438,221.82,2.628
191.85,12441,221.25,2.589
191.9,12444,221.81,2.547
191.95,12448,222.66,2.507
192,12451,223.07,2.47
192.05,12454,223.26,2.436
192.1,12457,222.95,2.403
192.15,12460,222.43,2.37
192.2,12463,222.72,2.336
192.25,12466,223.52,2.303
192.3,12470,224.27,2.273
192.35,12473,223.96,2.244
192.4,12476,222.83,2.217
192.45,12479,223.2,2.197
192.5,12482,224.64,2.184
192.55,12485,225.28,2.183
192.6,12489,225.29,2.192
192.65,12492,225.53,2.21
192.7,12495,226.27,2.232
192.75,12498,226.76,2.256
192.8,12501,226.56,2.279
192.85,12505,226.64,2.298
192.9,12508,227.66,2.312
192.95,12511,228.25,2.319
193,12514,228,2.319
193.05,12517,228.31,2.309
193.1,12521,229.03,2.289
193.15,12524,229.05,2.258
193.2,12527,229.04,2.216
193.25,12530,229.64,2.163
193.3,12534,230.12,2.103
193.35,12537,230.75,2.035
193.4,12540,231.13,1.963
193.45,12543,230.83,1.889
193.5,12547,231.41,1.816
193.55,12550,232.57,1.746
193.6,12553,232.44,1.682
193.65,12556,232.13,1.624
193.7,12560,232.51,1.571
193.75,12563,233.77,1.521
193.8,12566,234.4,1.471
193.85,12570,233.71,1.417
193.9,12573,234.29,1.356
193.95,12576,235.1,1.284
194,12580,235.1,1.2
194.05,12583,235.36,1.101
194.1,12586,235.66,0.989
194.15,12590,235.85,0.868
194.2,12593,236.38,0.743
194.25,12596,236.96,0.621
194.3,12600,237.25,0.505
194.35,12603,237.83,0.399
194.4,12606,238.72,0.304
194.45,12610,239.05,0.221
194.5,12613,239.33,0.147
194.55,12616,239.8,0.081
194.6,12620,240.16,0.017
194.65,12623,240.7,-0.046
194.7,12627,241.12,-0.11
194.75,12630,241.43,-0.179
194.8,12633,241.98,-0.251
194.85,12637,242.47,-0.329
194.9,12640,242.76,-0.411
194.95,12644,242.92,-0.496
195,12647,243.02,-0.583
195.05,12651,243.26,-0.671
195.1,12654,243.73,-0.761
195.15,12657,244.4,-0.852
195.2,12661,244.98,-0.943
195.25,12664,245.11,-1.032
195.3,12668,245.32,-1.116
195.35,12671,245.74,-1.195
195.4,12675,246.11,-1.265
195.45,12678,246.38,-1.324
195.5,12682,246.62,-1.374
195.55,12685,247.06,-1.412
195.6,12689,247.6,-1.44
195.65,12692,247.78,-1.458
195.7,12696,247.79,-1.465
195.75,12699,248.47,-1.463
195.8,12703,249.04,-1.45
195.85,12706,249.06,-1.428
195.9,12710,249.28,-1.395
195.95,12713,249.52,-1.352
196,12717,249.74,-1.3
196.05,12720,250.22,-1.238
196.1,12724,250.66,-1.168
196.15,12727,250.93,-1.089
196.2,12731,251.24,-1.004
196.25,12734,251.49,-0.911
196.3,12738,251.82,-0.813
196.35,12742,252.31,-0.71
196.4,12745,252.64,-0.603
196.45,12749,253.02,-0.491
196.5,12752,253.54,-0.374
196.55,12756,254.02,-0.252
196.6,12759,254.46,-0.125
196.65,12763,254.74,0.008
196.7,12767,255.06,0.144
196.75,12770,255.74,0.283
196.8,12774,256.36,0.419
196.85,12777,256.58,0.548
196.9,12781,256.79,0.669
196.95,12785,256.92,0.778
197,12788,257.1,0.877
197.05,12792,257.57,0.966
197.1,12796,257.93,1.048
197.15,12799,258.45,1.124
197.2,12803,258.88,1.196
197.25,12807,258.79,1.261
197.3,12810,258.82,1.321
197.35,12814,259.06,1.375
197.4,12818,259.74,1.422
197.45,12821,260.32,1.464
197.5,12825,260.29,1.498
197.55,12829,260.36,1.523
197.6,12832,260.57,1.539
197.65,12836,260.87,1.545
197.7,12840,261.26,1.543
197.75,12843,261.44,1.532
197.8,12847,261.65,1.512
197.85,12851,261.76,1.485
197.9,12854,261.85,1.451
197.95,12858,262.36,1.412
198,12862,262.78,1.369
198.05,12865,262.93,1.323
198.1,12869,263.2,1.274
198.15,12873,263.51,1.224
198.2,12877,263.34,1.173
198.25,12880,263.4,1.122
198.3,12884,264.05,1.072
198.35,12888,264.47,1.026
198.4,12892,264.71,0.983
198.45,12895,264.81,0.943
198.5,12899,264.92,0.907
198.55,12903,265.39,0.873
198.6,12907,265.73,0.841
198.65,12910,265.81,0.81
198.7,12914,266.02,0.78
198.75,12918,266.22,0.75
198.8,12922,266.53,0.719
198.85,12925,266.89,0.687
198.9,12929,267.12,0.654
198.95,12933,267.33,0.617
199,12937,267.54,0.577
199.05,12940,267.92,0.531
199.1,12944,268.12,0.482
199.15,12948,268.19,0.428
199.2,12952,268.42,0.372
199.25,12956,268.57,0.315
199.3,12959,268.87,0.26
199.35,12963,269.29,0.21
199.4,12967,269.47,0.166
199.45,12971,269.72,0.129
199.5,12975,270.26,0.099
199.55,12978,270.49,0.075
199.6,12982,270.67,0.057
199.65,12986,270.91,0.042
199.7,12990,270.97,0.03
199.75,12994,271.3,0.019
199.8,12997,271.7,0.01
199.85,13001,271.94,0.001
199.9,13005,272.22,-0.007
199.95,13009,272.32,-0.014
200,13013,272.53,-0.019
200.05,13017,272.93,-0.023
200.1,13021,273.22,-0.024
200.15,13024,273.56,-0.022
200.2,13028,273.76,-0.016
200.25,13032,273.62,-0.006
200.3,13036,273.92,0.009
200.35,13040,274.67,0.027
200.4,13044,274.85,0.047
200.45,13048,275.14,0.067
200.5,13052,275.54,0.086
200.55,13055,275.39,0.102
200.6,13059,275.72,0.112
200.65,13063,276.22,0.116
200.7,13067,276.11,0.112
200.75,13071,275.91,0.102
200.8,13075,276.25,0.087
200.85,13079,276.71,0.068
200.9,13083,277.28,0.046
200.95,13087,277.38,0.024
201,13091,277,0.003
201.05,13094,277.33,-0.016
201.1,13098,277.62,-0.033
201.15,13102,277.82,-0.046
201.2,13106,278.23,-0.055
201.25,13110,278.29,-0.06
201.3,13114,278.35,-0.062
201.35,13118,278.57,-0.06
201.4,13122,278.6,-0.055
201.45,13126,278.76,-0.048
201.5,13130,278.88,-0.038
201.55,13134,279.05,-0.024
201.6,13138,279.29,-0.007
201.65,13142,279.05,0.016
201.7,13146,279.08,0.045
201.75,13149,278.98,0.079
201.8,13153,277.85,0.116
201.85,13157,275.42,0.156
201.9,13161,271.03,0.196
201.95,13165,266.6,0.231
202,13169,261.3,0.259
202.05,13172,256.39,0.279
202.1,13176,252.53,0.29
202.15,13179,246.29,0.292
202.2,13183,243.1,0.287
202.25,13186,239.92,0.278
202.3,13190,233.84,0.266
202.35,13193,230.41,0.255
202.4,13196,227.6,0.248
202.45,13199,222.73,0.246
202.5,13202,218.65,0.25
202.55,13205,216.14,0.262
202.6,13208,211.37,0.282
202.65,13211,208.12,0.31
202.7,13214,206.18,0.345
202.75,13217,201.73,0.389
202.8,13220,197.98,0.441
202.85,13223,195.93,0.501
202.9,13225,193.22,0.568
202.95,13228,190.19,0.642
203,13231,188.16,0.724
203.05,13233,185.74,0.812
203.1,13236,183.31,0.906
203.15,13239,181.76,1.005
203.2,13241,179.74,1.106
203.25,13244,177.37,1.208
203.3,13246,175.69,1.309
203.35,13249,174.08,1.406
203.4,13251,172.62,1.497
203.45,13253,171.9,1.582
203.5,13256,171.35,1.659
203.55,13258,170.72,1.728
203.6,13261,170.23,1.788
203.65,13263,169.64,1.839
203.7,13265,169.04,1.883
203.75,13268,168.64,1.919
203.8,13270,168.24,1.949
203.85,13273,167.96,1.97
203.9,13275,167.96,1.983
203.95,13277,167.01,1.987
204,13280,165.49,1.981
204.05,13282,167.77,1.966
204.1,13284,169.02,1.944
204.15,13287,167,1.915
204.2,13289,166.09,1.879
204.25,13291,165.09,1.832
204.3,13294,164.6,1.77
204.35,13296,164.63,1.684
204.4,13298,164.7,1.569
204.45,13301,164.4,1.415
204.5,13303,163.73,1.218
204.55,13305,163.2,0.973
204.6,13308,162.52,0.688
204.65,13310,162.13,0.365
204.7,13312,161.71,0.02
204.75,13315,161.21,-0.335
204.8,13317,161.05,-0.684
204.85,13319,160.32,-1.01
204.9,13321,159.46,-1.303
204.95,13324,159.21,-1.548
205,13326,158.33,-1.746
205.05,13328,156.26,-1.892
205.1,13330,154.63,-1.995
205.15,13332,154.45,-2.062
205.2,13335,154.51,-2.107
205.25,13337,153.85,-2.139
205.3,13339,153.37,-2.167
205.35,13341,153.31,-2.196
205.4,13343,153.26,-2.226
205.45,13345,152.4,-2.252
205.5,13348,150.71,-2.27
205.55,13350,150.34,-2.277
205.6,13352,150.54,-2.273
205.65,13354,149.62,-2.26
205.7,13356,148.75,-2.237
205.75,13358,148.72,-2.205
205.8,13360,148.63,-2.163
205.85,13362,148.38,-2.114
205.9,13364,148.26,-2.057
205.95,13366,148.18,-1.992
206,13369,148.44,-1.917
206.05,13371,148.7,-1.829
206.1,13373,148.27,-1.726
206.15,13375,147.24,-1.605
206.2,13377,145.84,-1.465
206.25,13379,144.39,-1.305
206.3,13381,142.78,-1.126
206.35,13383,140.71,-0.928
206.4,13385,138.3,-0.715
206.45,13387,136.66,-0.491
206.5,13389,135.32,-0.26
206.55,13391,133.63,-0.028
206.6,13393,132.14,0.198
206.65,13394,130.77,0.412
206.7,13396,129.41,0.609
206.75,13398,127.58,0.785
206.8,13400,125.42,0.94
206.85,13402,123.86,1.073
206.9,13403,122.58,1.188
206.95,13405,121.16,1.287
207,13407,119.94,1.376
207.05,13408,118.76,1.455
207.1,13410,117.38,1.527
207.15,13412,115.88,1.593
207.2,13413,114.7,1.652
207.25,13415,113.48,1.705
207.3,13416,112.18,1.751
207.35,13418,111.17,1.789
207.4,13420,110.14,1.82
207.45,13421,109.18,1.843
207.5,13423,108.53,1.861
207.55,13424,107.77,1.872
207.6,13426,107.11,1.88
207.65,13427,106.47,1.884
207.7,13429,105.58,1.883
207.75,13430,104.93,1.877
207.8,13432,104.68,1.867
207.85,13433,104.23,1.85
207.9,13435,103.22,1.826
207.95,13436,102.12,1.792
208,13438,101.47,1.751
208.05,13439,101.48,1.699
208.1,13440,101.74,1.637
208.15,13442,102.02,1.556
208.2,13443,101.99,1.453
208.25,13445,101.42,1.314
